calls_up,calls_down,starts_up,starts_down,availability,alarms,ave_callTime
27,34,66,67,100,0,7.391508197
32,42,71,84,100,0,10.17910811
29,29,59,61,100,0,7.258103448
24,33,66,67,100,0,8.112315789
28,30,62,65,100,0,9.546827586
24,40,67,73,100,0,11.51354688
15,41,60,67,100,0,7.520535714
25,42,59,78,100,0,9.846656716
19,24,49,48,100,0,8.09572093
30,39,67,73,100,0,8.477144928
30,35,71,76,100,0,9.0122
36,27,75,74,100,0,8.999285714
38,25,72,83,100,0,8.995984127
32,26,71,64,100,0,7.200017241
40,36,80,76,100,0,8.862116883
28,36,62,71,100,0,7.96703125
28,30,58,68,100,0,6.674534483
26,26,56,58,100,0,6.47925
24,25,60,63,100,0,7.224306122
26,25,52,66,100,0,8.17345098
18,45,65,74,100,0,8.98347619
30,34,57,63,100,0,8.3408125
22,24,49,56,99.66666667,1,7.850347826
17,33,55,61,100,0,8.3773
18,39,61,69,100,0,7.393666667
15,31,48,56,100,0,7.699847826
16,25,47,53,100,0,6.898
14,26,48,55,100,0,10.53865
8,32,43,43,100,0,8.323
8,18,39,38,100,0,9.511461538
12,25,38,39,100,0,7.276675676
11,22,29,38,100,0,6.668424242
4,14,20,18,100,0,6.524333333
6,11,21,21,100,0,6.035176471
3,7,15,16,100,0,7.1775
3,8,19,10,100,0,7.443
4,1,9,8,100,0,7.3518
0,6,9,9,100,0,6.022333333
1,2,3,5,100,0,6.76
0,7,11,10,100,0,6.968
3,3,10,9,100,0,8.3375
3,6,10,13,100,0,6.046333333
1,1,2,2,100,0,2.6075
1,5,6,5,100,0,3.514666667
0,5,4,6,100,0,3.813
0,2,3,2,100,0,4.691
0,1,2,1,100,0,6.006
0,0,0,0,100,0,0
3,1,5,4,100,0,4.8305
2,0,2,2,100,0,6.614
1,1,2,3,100,0,8.099
0,0,0,0,100,0,0
2,1,4,4,100,0,5.597333333
1,1,1,2,100,0,4.279
0,3,5,3,100,0,6.440666667
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,0,1,0,100,0,1.89
1,0,1,1,100,0,5.639
1,1,2,1,100,0,2.1565
1,0,1,2,100,0,7.662
1,2,4,3,100,0,4.022333333
1,3,5,6,100,0,4.9695
2,0,3,3,100,0,6.83
1,1,3,3,100,0,7.618
0,2,2,4,100,0,7.902
1,4,4,7,100,0,6.3798
0,1,2,2,100,0,7.46
2,0,4,2,100,0,8.422
1,2,5,4,100,0,6.405
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,1,2,1,100,0,5.76
1,0,2,1,100,0,7.757
0,1,1,2,100,0,5.829
10,1,12,16,100,0,8.621818182
9,3,15,20,100,0,8.813916667
4,2,7,7,100,0,6.0835
5,3,7,8,100,0,5.77
10,9,24,34,100,0,4.655105263
3,5,17,12,100,0,4.892
5,6,13,14,100,0,6.692181818
8,4,14,15,100,0,6.118916667
11,8,17,22,100,0,4.965684211
10,8,19,22,100,0,5.372555556
24,11,42,40,100,0,7.299742857
23,8,38,41,100,0,5.911354839
28,15,52,54,100,0,8.25255814
30,17,67,59,100,0,10.37408511
39,22,76,66,99.5,1,10.97893443
38,19,55,60,100,0,7.925298246
34,22,61,65,100,0,8.800428571
31,28,66,82,100,0,8.999288136
32,26,71,74,100,0,8.742568966
31,27,60,68,100,0,8.438586207
36,37,84,76,100,0,9.337616438
38,31,74,82,100,0,8.48226087
35,34,70,81,100,0,7.219710145
31,28,71,55,100,0,7.092033898
24,28,54,67,100,0,7.721057692
15,31,49,55,100,0,6.356608696
24,45,54,64,100,0,8.432434783
23,48,69,82,100,0,10.97373239
33,44,75,91,100,0,9.910103896
20,28,64,54,100,0,7.350770833
31,46,76,83,100,0,8.525207792
33,29,64,71,100,0,7.370580645
36,33,68,70,100,0,6.465768116
26,36,62,72,100,0,9.4655
28,29,60,63,100,0,8.491140351
34,28,80,75,100,0,10.44269355
31,39,65,73,100,0,7.8599
22,30,47,53,100,0,7.301346154
14,24,42,49,100,0,6.843052632
24,36,65,65,100,0,9.044183333
33,26,64,62,100,0,6.282220339
25,33,52,67,100,0,7.266413793
28,38,68,74,100,0,8.518666667
15,34,52,62,100,0,7.404428571
17,20,39,40,100,0,7.208918919
14,19,40,45,100,0,8.543030303
13,26,43,46,100,0,6.922589744
20,31,54,51,100,0,6.525921569
5,23,41,36,100,0,8.584928571
10,24,44,39,100,0,7.425794118
7,26,45,36,100,0,6.813939394
2,16,22,24,100,0,6.724
5,19,28,28,100,0,6.09525
3,22,26,28,100,0,7.43476
2,14,19,18,100,0,5.1921875
2,12,15,17,100,0,5.804071429
6,5,13,12,100,0,5.878454545
6,4,14,15,100,0,6.5426
2,5,11,8,100,0,7.996142857
2,3,5,6,100,0,4.3508
4,3,9,10,100,0,5.624857143
3,1,6,6,100,0,6.61975
1,3,4,6,99.83333333,0,3.34775
1,2,4,3,100,0,2.755333333
3,2,6,5,100,0,6.711
1,2,3,4,100,0,6.639666667
0,3,3,3,100,0,5.492333333
3,1,5,7,100,0,8.16175
2,3,6,8,100,0,6.5028
1,3,4,4,100,0,6.5225
1,3,6,6,100,0,6.77125
1,1,4,2,100,0,8.551
0,0,0,0,100,0,0
1,1,4,2,100,0,7.224
1,2,2,5,100,0,5.602
1,2,1,3,100,0,3.252333333
1,0,1,0,100,0,2.723
1,2,4,3,100,0,5.301
2,1,4,4,100,0,7.653666667
0,0,0,0,100,0,0
1,4,5,6,100,0,4.5106
2,0,2,3,100,0,8.7595
1,0,1,2,100,0,8.919
3,0,4,5,100,0,7.731
0,1,1,2,100,0,6.015
1,4,6,5,100,0,6.335
1,2,6,4,100,0,6.243333333
0,1,1,2,100,0,6.418
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,2,2,2,100,0,4.491
1,0,3,1,100,0,8.042
0,0,0,0,100,0,0
1,1,1,3,100,0,6.543
1,1,5,4,100,0,7.09
5,1,9,9,99.83333333,0,7.725166667
11,3,16,23,100,1,9.455
4,1,7,7,100,0,5.6748
1,3,7,6,100,0,8.1655
3,3,7,9,100,0,6.518
8,5,15,19,100,0,6.795307692
7,8,14,18,100,1,5.213666667
11,4,16,15,100,0,6.129866667
12,7,17,22,100,0,5.686631579
16,5,25,27,100,0,6.403142857
23,15,45,50,99.66666667,2,7.443157895
20,12,35,44,100,0,6.56709375
32,15,56,48,100,0,8.747680851
26,23,56,58,100,0,9.83722449
28,9,50,51,100,0,7.774432432
28,8,54,49,96,0,9.833805556
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
5,7,11,14,39,0,7.438166667
15,17,38,39,100,0,6.78540625
14,18,34,35,100,0,5.839375
8,13,28,28,100,0,7.005
7,18,28,28,100,0,7.10432
17,19,42,45,100,0,7.58875
16,28,47,56,100,0,7.415318182
20,29,50,60,100,0,6.625591837
19,12,37,33,100,0,6.511483871
15,15,28,43,100,0,7.2168
26,14,52,45,100,0,9.36175
17,13,34,46,100,0,9.372533333
27,13,46,54,100,0,7.556875
11,16,22,28,100,0,5.872
18,7,36,33,100,2,9.81416
15,21,38,38,100,0,6.257805556
9,15,25,33,100,0,5.786583333
13,15,30,25,100,0,5.953178571
11,12,25,28,100,0,5.863130435
7,10,17,25,100,0,5.186882353
15,16,34,37,100,0,7.052677419
8,10,21,24,100,0,6.691944444
7,16,29,26,99.66666667,3,6.705130435
7,18,28,32,100,0,8.43456
5,17,26,29,100,0,8.180727273
6,13,22,21,100,0,8.027157895
6,17,31,24,100,0,7.300695652
2,12,17,20,100,0,8.414714286
0,12,15,13,100,0,5.539916667
3,7,13,12,100,0,4.5201
1,4,3,7,100,0,4.8972
3,4,7,4,99.83333333,0,4.904428571
1,1,3,3,99.83333333,0,6.0475
2,7,12,13,100,0,7.819666667
1,3,5,7,99.83333333,0,4.97625
0,0,0,0,100,0,0
0,1,2,1,100,0,5.619
4,3,6,7,100,0,5.511571429
3,0,6,4,99.83333333,0,5.955
2,2,2,3,100,0,2.7015
0,2,3,2,100,0,5.7685
2,0,2,1,100,0,4.7115
1,0,1,2,100,0,6.068
1,1,3,3,99.83333333,0,7.204
2,0,2,1,100,0,4.949
0,1,1,2,100,0,6.441
0,0,0,0,100,0,0
0,1,2,1,100,0,6.079
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,1,4,2,100,0,8.6355
0,0,0,0,100,0,0
1,0,1,2,100,0,8.254
1,0,1,1,100,0,3.516
0,1,0,1,99.83333333,0,5.492
2,0,3,4,100,0,8.196
0,2,3,3,100,0,6.2145
1,1,2,3,100,0,5.0975
0,0,0,0,100,0,0
1,0,1,2,100,0,8.372
0,3,3,5,100,0,4.729333333
0,1,1,3,100,0,6.848
0,1,2,1,100,0,5.197
1,0,1,2,100,0,9.045
0,0,0,0,100,0,0
2,2,6,5,100,0,6.3095
2,2,4,6,100,0,5.812
0,0,1,0,99.83333333,0,0
1,2,5,5,100,0,7.295
0,0,0,0,100,0,0
0,1,0,2,100,0,5.349
2,1,4,4,100,0,8.076333333
6,1,8,11,100,0,8.105
4,2,10,11,100,0,7.279
5,3,10,12,100,0,5.055375
6,4,12,12,100,0,7.1268
11,7,17,21,100,0,5.677222222
6,11,20,31,100,0,7.265176471
1,3,5,4,100,0,6.84
7,3,11,16,100,0,6.6142
4,7,8,9,100,0,4.369181818
8,3,13,13,100,0,6.052636364
10,10,18,20,100,0,4.97605
18,10,27,33,100,0,6.312571429
28,13,51,52,100,0,9.315414634
21,20,43,50,100,0,6.547219512
13,9,27,29,100,0,6.538045455
19,12,34,38,100,0,6.648
17,12,34,41,100,0,7.232793103
19,12,32,50,100,0,8.879677419
13,18,34,40,100,0,6.09416129
20,20,44,52,100,1,7.356075
14,21,35,43,100,0,6.521542857
23,17,38,41,100,0,7.0282
14,10,28,38,100,0,6.609541667
11,12,23,27,100,0,6.074
11,13,35,34,100,0,9.357291667
10,16,26,27,100,0,5.611192308
14,22,34,38,100,0,8.216444444
9,17,28,32,100,0,6.413076923
18,23,38,53,100,0,7.948682927
19,25,46,54,100,0,8.361113636
18,23,52,45,95,0,7.093170732
13,9,28,26,91,0,5.776954545
21,9,38,42,100,0,8.6173
21,27,50,59,100,0,7.8991875
23,19,46,46,100,0,7.423285714
18,17,42,43,100,0,7.498028571
19,18,46,37,100,0,6.607108108
8,16,27,30,100,0,6.150375
8,13,27,27,100,0,6.167714286
16,19,38,39,100,0,5.937914286
14,22,38,43,100,0,5.540666667
13,11,37,30,100,0,6.891583333
14,15,30,39,100,0,6.102931034
7,13,22,21,100,0,5.39135
9,18,31,34,100,0,7.243925926
6,12,22,22,100,0,6.892555556
3,10,13,18,100,0,4.980076923
6,18,24,28,100,0,6.563833333
5,16,22,31,100,0,6.745142857
1,15,17,19,100,0,7.590375
7,15,24,23,100,0,6.170590909
4,8,13,18,100,0,5.764
4,9,16,18,100,0,6.533846154
4,8,11,13,100,0,4.283333333
7,12,19,21,100,0,5.336105263
4,11,14,16,100,0,4.845266667
5,12,22,20,100,0,5.372352941
0,13,13,20,100,0,5.911153846
4,5,19,14,100,0,6.263888889
0,7,12,10,100,0,4.685571429
4,8,10,12,100,0,4.155583333
2,4,7,7,100,0,4.967333333
3,3,8,8,99.83333333,0,4.103833333
3,3,8,8,100,0,3.224333333
4,1,7,5,100,0,6.7924
0,1,1,2,100,0,7.347
1,1,4,2,100,0,8.7115
1,1,2,2,100,0,3.5635
0,1,1,2,100,0,5.555
1,1,3,3,100,0,7.99
2,1,4,4,100,0,7.632
1,1,3,3,100,0,7.8715
0,0,0,0,100,0,0
1,0,1,2,100,0,5.339
2,0,3,2,100,0,8.9885
1,2,4,4,100,0,5.478
0,2,2,1,100,0,3.7625
1,0,1,1,100,0,7.931
2,0,2,3,100,0,9.4815
1,2,3,4,100,0,5.916666667
0,0,0,0,100,0,0
0,0,0,0,100,0,0
3,2,5,6,100,0,8.054
2,2,7,4,100,0,7.23775
1,0,1,1,100,0,2.086
1,1,2,4,100,0,7.6385
1,0,1,1,100,0,8.003
1,2,3,4,100,0,3.582
0,2,2,2,100,0,3.5
0,1,2,2,100,0,5.38
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,1,3,3,100,0,7.9735
1,1,4,2,100,0,7.0435
2,2,6,6,100,0,7.28175
2,1,5,4,100,0,8.234
8,0,9,12,100,0,7.5385
5,5,12,15,100,0,6.2156
5,2,9,9,100,0,6.506857143
5,2,8,7,100,0,7.428142857
9,5,21,23,100,0,6.137071429
4,5,14,10,100,0,4.746444444
2,0,3,2,100,0,8.4995
3,1,4,6,100,0,5.30925
8,2,13,13,100,0,6.8537
9,5,12,17,100,0,6.022571429
9,11,22,24,100,0,6.9982
17,12,31,36,100,0,8.424241379
20,20,46,41,100,0,6.831975
21,16,46,49,100,0,8.259837838
23,7,31,36,100,0,6.5762
14,10,26,36,100,0,8.444375
14,14,33,43,100,0,7.550571429
18,5,26,31,100,0,6.005565217
15,13,28,30,100,0,6.701178571
11,16,31,33,100,0,7.673074074
15,17,38,40,100,0,8.17959375
23,12,38,46,100,0,7.833914286
14,15,31,33,100,0,6.020965517
14,17,31,35,100,0,5.123451613
14,15,36,34,100,0,7.327448276
9,17,34,34,100,0,6.078307692
10,16,30,28,99.83333333,1,6.327269231
10,17,28,39,100,0,8.324222222
14,23,45,44,100,0,6.876486486
23,18,56,57,99.83333333,1,9.23895122
20,24,57,52,100,0,6.661340909
12,18,36,35,100,0,6.737666667
14,15,37,35,100,0,5.667241379
27,22,49,51,100,0,7.283632653
21,17,36,48,100,0,7.929605263
21,24,50,52,100,0,6.474488889
16,13,33,37,100,0,6.299827586
16,15,42,44,100,0,7.140387097
10,18,28,35,100,0,6.274535714
9,8,18,22,100,0,5.288
12,8,18,21,100,0,5.01905
7,17,29,30,100,0,6.003166667
7,10,17,19,100,0,5.100882353
6,10,20,23,99.83333333,0,7.08875
12,18,34,33,100,0,6.439466667
7,16,31,33,100,0,8.374130435
7,11,22,24,100,0,7.747111111
6,10,20,19,100,0,5.63225
5,15,20,27,100,0,5.5882
6,10,21,17,100,0,7.471625
4,14,17,21,100,0,5.027722222
4,10,19,16,100,0,8.908928571
2,6,12,13,100,0,7.527625
0,10,11,12,100,0,4.3758
4,8,13,15,100,0,6.269916667
2,3,5,8,100,0,6.3874
2,6,7,9,100,0,4.7655
1,4,5,5,100,0,4.1678
2,2,6,3,100,0,6.23625
0,0,0,0,99.83333333,0,0
0,2,3,2,100,0,6.4815
1,2,4,4,100,0,5.477333333
3,3,5,5,100,0,4.2025
1,8,9,11,100,0,4.546666667
1,0,2,1,100,0,8.284
1,1,2,3,100,0,6.461
2,0,2,3,100,0,5.6645
0,0,0,0,100,0,0
2,0,3,3,100,0,7.992
2,0,3,2,100,0,8.8705
0,2,2,4,100,0,6.9795
0,1,2,1,100,0,6.23
0,0,0,0,100,0,0
2,0,3,3,100,0,8.011
2,1,3,3,100,0,4.148
1,2,2,3,100,0,3.301666667
2,1,5,4,100,0,7.643
1,4,5,6,100,0,4.6312
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,1,2,3,100,0,4.081
2,1,4,4,100,0,7.957333333
3,0,5,3,100,0,7.070333333
1,1,2,3,100,0,7.2585
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,1,2,3,100,0,8.1335
1,1,3,3,100,0,3.259
0,0,0,0,100,0,0
0,2,3,2,100,0,5.426
0,1,2,1,100,0,5.137
0,1,2,1,99.83333333,0,6.331
3,1,6,6,100,0,7.19175
1,0,2,1,100,0,7.699
0,1,1,2,100,0,6.391
1,1,3,3,100,0,5.93
6,0,7,10,100,0,8.353833333
8,4,17,20,100,0,7.61325
2,5,3,5,100,0,4.629142857
5,3,7,6,100,0,5.732375
7,3,8,12,100,0,4.1376
4,2,11,7,100,0,3.669166667
4,5,8,9,100,0,5.780111111
8,3,16,14,100,0,8.015272727
10,2,16,14,100,0,7.268416667
8,4,12,14,100,0,6.600916667
10,3,16,16,100,0,8.575
19,15,36,41,100,0,8.377117647
12,16,33,37,100,0,9.542392857
21,12,38,39,100,0,8.540818182
20,4,27,30,100,0,8.63425
21,15,41,44,100,3,7.416166667
17,10,50,38,100,0,9.949592593
14,16,31,40,100,0,7.014
19,13,32,37,100,0,5.00959375
14,14,26,25,100,0,5.027035714
14,5,20,27,100,0,6.350631579
12,16,29,36,100,0,5.755678571
19,12,36,36,100,0,10.25209677
16,15,32,40,100,0,6.184903226
8,11,24,23,100,0,7.205894737
13,13,33,25,100,0,7.545076923
15,26,41,42,100,0,7.037902439
14,13,30,37,100,0,6.890518519
13,17,33,36,100,0,5.696933333
10,11,23,27,100,0,8.439142857
24,14,40,44,100,0,6.281342105
21,14,40,43,100,0,7.332085714
12,10,22,24,100,0,5.079090909
21,12,39,45,100,0,6.272878788
14,11,27,32,100,0,6.46424
15,9,22,26,100,0,5.594208333
12,11,21,26,100,0,5.304869565
7,8,17,17,100,0,4.482066667
12,11,27,32,100,0,5.938391304
9,13,23,26,100,0,4.588
